videoID,frameID,label,confidence,x_topleft,y_topleft,width,height
002,002_4600,0.0,0.9984533786773682,192.7332000732422,5.288964748382568,882.7076416015625,708.9808959960938
002,002_4600,0.0,0.9858704209327698,789.7275390625,2.4867188930511475,1279.612548828125,701.6295166015625
002,002_4600,0.0,0.734018087387085,0.0,68.214111328125,232.9916534423828,710.4279174804688
002,002_4600,56.0,0.6156749129295349,766.2003173828125,198.1858367919922,959.4797973632812,305.5150451660156
002,002_4600,65.0,0.4304162263870239,1098.1177978515625,631.6476440429688,1248.3544921875,687.6373291015625
002,002_4600,56.0,0.31455719470977783,758.7828369140625,197.935302734375,961.25,400.2867126464844
002,002_4600,0.0,0.3124740719795227,0.0,5.068749904632568,306.98712158203125,697.5350952148438
002,002_4600,74.0,0.27672603726387024,727.1461181640625,25.99444580078125,767.5324096679688,96.68659973144531
